id,app_name,user_id,user_name,date,country,version,score,topic,review_text,url,review_id,annotator_id,isAnnotated,annotatingTime,sentimentScore,NotEnglish,isFeatureShortcoming,isFeatureStrength,isFeatureRequest,isBugReport,isUsageScenario,isGeneralPraise,isGeneralComplaint,isNoise,isOther,otherText,isNotSureOfLabels,comment,gender
342,Whatsapp,491223851,npdevilboy,02.05.2017 00:00,India,2.17.21,4,Very good,Please provide fingerprint scanner for two step verification,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=491223851,51331,3,1,07.08.2017 09:06,2,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,male
343,Facebook,233103734,Mz Chozen,04.05.2017 00:00,United States,91,5,Kool,Great ?,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=233103734,59499,3,1,07.08.2017 09:06,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
344,Waze,132479726,Uauagè,11.06.2017 00:00,United Kingdom,4.24,5,A must have for anyone setting off by car,"Accurate and reliable, also very well designed.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=132479726,46643,3,1,07.08.2017 09:06,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
345,Waze,125113764,Mimpont,02.05.2017 00:00,Canada,4.22,3,Don't direct me to empty roads that are closed,"Love this app, other then it's tendency to direct me to the roads that are empty for a reason. It has directed me to a road that has ended up being closed a couple times and just yesterday directed me to a road that was flooded. Perhaps if there was a way to report to not take that road the way that we report hazards?",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=125113764,4352,3,1,07.08.2017 09:07,1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
346,Waze,120310457,BilboSwaggans,21.06.2017 00:00,South Africa,4.25,5,Waze,"Best app to get shortest/fastest way to your destination 
Thank you",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=120310457,51781,3,1,07.08.2017 09:08,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unisex
347,Instagra,264263056,Chefkunal_team,18.06.2017 00:00,Australia,10.25,1,Terrible,"- terrified customer service 
- blocked tagging from first moment out of no where
- its been week and no response to messages requesting to fix
- fan club account unable to tag the main person whats the point 
- insta don't care to look into it or respons",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=264263056,39711,3,1,07.08.2017 09:08,-2,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
348,Pinteres,253431968,Arseoutofaskunk,06.06.2017 00:00,Australia,6.27,4,what have you done ???,"whats happen Pinterest ??
you have lost all my saved pins since updating your app
how do i get back the thousands of ideas i have been collecting
very disappointed",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=253431968,40582,3,1,07.08.2017 09:09,-2,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
349,Pinteres,524755309,"????????""-939'cn",16.06.2017 00:00,Canada,6.27,5,Love it,Love pin ?�,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=524755309,2809,3,1,07.08.2017 09:09,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
350,Waze,574523164,kmack623,29.05.2017 00:00,United States,4.24,4,Preferred nav app,"Smooth running, faster routes than any others I've used. I would give five stars if the written directions improved in clarity (like stating the exit numbers).",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=574523164,32907,3,1,07.08.2017 09:10,1,0,1,1,0,0,0,0,0,0,0,NULL,0,NULL,male
351,Instagra,574416497,heidi_stucki,29.05.2017 00:00,United Kingdom,10.22,4,I LOVE instagram,I really enjoy insta and think it is real good however I think there should be an update where you can move your photos in your feed around,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=574416497,43764,3,1,07.08.2017 09:10,2,0,0,0,1,0,0,1,0,0,0,NULL,0,NULL,female
352,Calorie,350587586,Nain_nz,14.05.2017 00:00,Australia,7.14,1,Hopeless,Horrible app ! Super hard to navigate! Waste of space,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=350587586,40810,3,1,07.08.2017 09:10,-2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unisex
353,Facebook,140095479,Smokecrasher,28.05.2017 00:00,India,94,1,Too many functionality stripped down.,Where in the world is the option for hiding an activity from timeline? It only shows unlike or delete it the activity log. Why it's been stripped down? Where are the tabs gone? Replying comments have agaon changed. What is happening?,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=140095479,48981,3,1,07.08.2017 09:11,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
354,Facebook,238470057,Dolly*,20.05.2017 00:00,Singapore,91,4,Update.,Hi. Can't seem to update Facebook?Pls advise! Thanks,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=238470057,48132,3,1,07.08.2017 09:11,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,female
355,Facebook,190934518,Rutul1922,07.05.2017 00:00,India,91,1,Slow,Affer the update my fb is slow. Even photos and videos are not uploading. Videos are stopped after 3-4 seconds and photos sometimes don't even upload even if i am using 21 mbps speed...wth...,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=190934518,49293,3,1,07.08.2017 09:12,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,male
356,Facebook,131576761,Carly the BOGAN,14.05.2017 00:00,Australia,92,1,Pathetic more ads than ever,"Ever since being privatised face book has been spamming with ads and deleting content it deems controversial, no more free speech, everything we see being controlled by the media",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=131576761,39365,3,1,07.08.2017 09:13,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,female
357,Instagra,184264010,hk903,20.05.2017 00:00,Hong Kong,10.21,4,good,good app,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=184264010,47709,3,1,07.08.2017 09:13,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
358,Calorie,576192915,Fluon Loh,05.06.2017 00:00,Singapore,7.16,4,"Great App, Great Assist, Great Achievement","Although I may not agree to its nonsensical warning of saturated fat every time I eat my favorite roasted pork belly, nevertheless, it's a great app. I can find most of the food's calories and that itself is a good assist which helped me keep an eye on my daily calories intake and attain my ideal weight.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=576192915,48355,3,1,07.08.2017 09:15,2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unisex
359,Facebook,537257463,Thakurjii,07.05.2017 00:00,India,90,1,Giving one star because it's the lowest,No need of such updates. Of 212 MB Twice a week,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=537257463,49286,3,1,07.08.2017 09:15,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
360,Calorie,148926207,Princess Truffles,10.05.2017 00:00,Singapore,7.14,5,Great app,"Love this app. Would be even better if they improved the community groups interface, and had some features customizable to the type of user (e.g weight loss vs athlete vs casual/general fitness).",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=148926207,48358,3,1,07.08.2017 09:16,2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,female
361,Instagra,541468456,paupau le panda,28.05.2017 00:00,Canada,10.22,5,Super,"It's so fantastic to share photos or videos to friends and it's so simple to use!
 C'est une app fantastic pour montrer des photos ou des vidéos à des amis et c'est vraiment simple d'utilisation! ?",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=541468456,1989,3,1,07.08.2017 09:16,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
362,Waze,114541069,Piettie,29.05.2017 00:00,South Africa,4.24,5,Very good,Awesome,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=114541069,51815,3,1,07.08.2017 09:16,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
363,Facebook,324298298,Dylenc,18.05.2017 00:00,Canada,92,3,Ads,"You guys need to find a different way for ads in videos. Either before the video starts, or add a skip button you completely ruin the experience of watching a video someone has posted by stopping it a few minutes in for an add. As soon as the ad starts I lose interest in finishing the video.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=324298298,917,3,1,07.08.2017 09:17,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
364,Whatsapp,112570575,30 user,15.05.2017 00:00,Hong Kong,2.17.22,1,Cant send video,"It said ""this video could not be sent. Please choose another video""

In fact all videos are not able to send",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=112570575,47960,3,1,07.08.2017 09:17,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
365,Facebook,562384380,Fappinbird,26.05.2017 00:00,Canada,93,1,Idontwritereviewsever.,"I never write reviews but come on Facebook. You keep making making us download a new version and these ""new"" versions are shittier and shittier each time. Put the messenger thing back where it was, and take the friend requests out of the notifications. There should be 5 things at the bottom while I'm on Facebook. Not 3 ?",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=562384380,840,3,1,07.08.2017 09:18,0,0,1,0,1,0,0,0,0,0,0,NULL,0,NULL,unclear
366,Waze,110365181,superpissed456,27.05.2017 00:00,Singapore,4.24,5,Best gps,"Best GPS app user friendly, clean design and clear directions",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=110365181,48508,3,1,07.08.2017 09:18,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
367,Pinteres,489122945,MarvellousMarvel,14.05.2017 00:00,United Kingdom,6.25.1,4,Pin it,I love this app but when you're viewing links the pin it button is covering a lot of the post making it impossible to read! Please fix this!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=489122945,45031,3,1,07.08.2017 09:18,2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unisex
368,Fitbit,527196356,Barrybungle,12.06.2017 00:00,United Kingdom,2.36,5,So far so good,"Having only just purchased the charge 2, and set it up with the app, so far I'm impressed lots of info and easy to use, what more can you want.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=527196356,45632,3,1,07.08.2017 09:19,1,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
369,Instagra,122526211,Prsimmonds,28.05.2017 00:00,Canada,10.22,5,Love this app,Amazing app,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=122526211,1997,3,1,07.08.2017 09:19,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
370,Facebook,529303966,c.helsyyy,05.06.2017 00:00,Australia,95,1,Honestly terrible,"I like my photography and i like sharing my photos on Facebook but every time I try to add some photos into an album I've created the app freezes and doesn't let me upload my photos. Please fix this, it's causing grief for me 

Also, the quality of profile pictures being uploaded is terrible",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=529303966,39069,3,1,07.08.2017 09:20,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
371,Facebook,512089688,Jesusbuns,18.06.2017 00:00,Canada,97,3,Hello,"Screw that damn new ""hello"" thing. I keep sending it to people instead of sending friend requests.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=512089688,414,3,1,07.08.2017 09:20,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,male
372,Pinteres,533820855,LLan3,20.05.2017 00:00,South Africa,6.25.2,1,iPad issues,"The newest version opens up on my iPhone but even after re-installing Pinterest in my iPad, it doesn't even want to open the app.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=533820855,51609,3,1,07.08.2017 09:21,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
373,Whatsapp,107633596,madmadguy,23.05.2017 00:00,Hong Kong,2.17.22,5,Auto backup daily working perfectly again,Great,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=107633596,47949,3,1,07.08.2017 09:21,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
374,Waze,302703835,SimplySymmie,07.05.2017 00:00,Canada,4.23,5,Very very helpful,I'm in love.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=302703835,4294,3,1,07.08.2017 09:21,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
375,Instagra,466359113,Please please consid,06.06.2017 00:00,Australia,10.24,5,fram and edit,"I Absolutly love instagram its my fav source of social media 
A tips to highly consider

To enable and edit/change the cover frame on an Instagram video once it's already uploaded?",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=466359113,39901,3,1,07.08.2017 09:22,2,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,unclear
376,Pinteres,412045855,Bskskt,14.06.2017 00:00,United States,6.27,5,Love it,My favorite app. Has everything from food to clothes to crafts and everything in between.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=412045855,19879,3,1,07.08.2017 09:22,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
377,Waze,41793840,LuluSLR,05.06.2017 00:00,United Kingdom,4.24,5,Best Sat Nav App,Just great. Can't recommend it enough.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=41793840,46685,3,1,07.08.2017 09:22,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
378,Facebook,570678695,Prabagar sundar,03.06.2017 00:00,India,95,4,Was quite guddd...thumbs upp?�,Nice user interface,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=570678695,48903,3,1,07.08.2017 09:22,1,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
380,Facebook,260372053,Sausage110,05.05.2017 00:00,Hong Kong,91,2,Can't show the photo after update,Can't show the photo after update,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=260372053,47495,3,1,07.08.2017 09:24,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
381,Whatsapp,494738302,Mutaleea1,05.05.2017 00:00,South Africa,2.17.22,5,Wonderful,One of the messaging apps.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=494738302,51737,3,1,07.08.2017 09:24,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
382,Waze,489950603,kjs2939,17.06.2017 00:00,United Kingdom,4.24,5,Love it!,Doesn't get any better than this! Absolutely fab!!! Never leave reviews but this deserves one! Must have for any journeys. Recommending to everyone!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=489950603,46584,3,1,07.08.2017 09:24,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
383,Instagra,334157508,CinderellasSong,09.06.2017 00:00,Australia,10.24,1,Advertising online gambling is a no,"Big fan of Instagram. I have been for years. It is my preferred social media platform and my primary creative outlet. 

However, these past weeks I've seen again a flood of advertisements which is annoying. But one particular type has left me asking if I want to abandon using Instagram altogether.

The ad in question is for an online gambling app, it had a prominent Pharoah graphic like a slot machine. 

I just don't even know where to begin with articulating how disturbing this is to me.

As an Instagram user, I trust that when I use your app, it's safe, the community I'm exposed to is a safe and respectful one, and most importantly, it's a place for creative expression, inspiration and many other positive things Instagram has come to symbolise over the years.

Ads.
Online gambling.
To a community whose users may not even be at the legal gambling age.

And for me personally,
as a individual, 
as a corporate professional, 
as a creative user on Instagram,
as a member of a warm and wonderful community of content creators,
My response is a clear and resounding NO.

Online gambling has no place here, real money or otherwise. Not even promoting the behaviour that could prime others to accept it, or to diminish it's potential to devastate people on every level in the name of 'entertainment'.

NO.

Seriously guys, there needs to be a standard. Surely there are limits to what is deemed acceptable and unacceptable, suitable and unsuitable ad that you will accept fees for. Clearer definitions, rules and guidelines on what is okay for Instagram for the sake of it's users, and to protect the Instagram brand by ensuring you associate yourselves with those that align to your brand.

Guys, I implore you - fix this.

Promoting online gambling by way of advertising to line your company's pockets just isn't one of those things you want Instagram to be remembered for.

Please fix it.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=334157508,39841,3,1,07.08.2017 09:27,-2,0,1,0,0,0,0,1,0,0,0,NULL,0,NULL,female
385,Whatsapp,177094104,Littlekarkar,16.05.2017 00:00,Hong Kong,2.17.22,1,version 2.17.22,I want the favourite contact list back!!!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=177094104,47957,3,1,07.08.2017 09:28,0,0,1,0,1,0,0,0,0,0,0,NULL,0,NULL,unclear
386,Facebook,541671015,lizzzard234,19.06.2017 00:00,Australia,97,1,Hate it,"Each update it's gets worse, the ""family"" and ""close friends"" tabs never show the people I have selected for these groups. All posts are not put in the news feed. The chat heads are gone on IOS.  can no longer see who is online with out searching for the person in messenger. The shopping option seems to only work for some people and I'm not on the those. And the ""story"" at the top... this isn't snap chat or instagram.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=541671015,38856,3,1,07.08.2017 09:29,-2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
387,Facebook,454651474,Smiley.Salina,18.05.2017 00:00,United States,93,3,Constantly Crashes.,Every time I finally scroll down a ways after getting to 'Most Recent' (heaven forbid that be the default) it crashes and I have to start alllll over. Lame. But. It's Facebook. So of course I'll use it and it won't matter.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=454651474,57916,3,1,07.08.2017 09:30,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,female
388,Instagra,562121448,Gen290408,16.06.2017 00:00,Australia,10.21,5,Recommended,Really good I love it!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=562121448,39737,3,1,07.08.2017 09:30,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
389,Waze,102590113,EXITAZ,30.05.2017 00:00,United States,4.24,5,EXIT Arizona,"Very easy to use and love all the features!  Plus, it's very accurate and reliable.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=102590113,32814,3,1,07.08.2017 09:30,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
390,Facebook,306405790,Bhaveek,26.05.2017 00:00,India,94,1,Worst update ever,Who made this update? Worst update ever...,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=306405790,49030,3,1,07.08.2017 09:31,-2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
391,Waze,202986075,Labrat5375,04.05.2017 00:00,South Africa,4.22,5,Waze is my preferred GPS,"Although I have an onboard GPS plus various related apps installed on my iPhone and iPad, when I travel and require realtime assistance on what route will get me at my destination on time, WAZE remains my preferred choice. My most reliable, user friendly and up-to-date-to-the-moment travel companion!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=202986075,51859,3,1,07.08.2017 09:31,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
392,Waze,253548604,UGean,14.05.2017 00:00,Canada,4.23.1,5,Can't live without,...you Waze!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=253548604,4174,3,1,07.08.2017 09:31,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
393,Instagra,266870740,zammechat,06.06.2017 00:00,Canada,10.23,1,Ads every three posts,"Are you kidding me? You don't fill up my explore page with enough advertisements? Oh, not to mention the ones you slip in between stories. Moving to drop Instagram like Facebook.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=266870740,1744,3,1,07.08.2017 09:32,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
394,Facebook,408693842,Jojo-18,10.06.2017 00:00,Australia,96,2,"Messenger gone, no group search function.","Messenger gone, no group search function.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=408693842,38994,3,1,07.08.2017 09:32,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unisex
395,Waze,283840570,TheDMacInternational,20.06.2017 00:00,Canada,4.25,5,So helpful!,Love this app. Guides you around traffic with all kinds of amazing tricks and secret routes. Discovered routes in my city I didn't know about! Never drive without it.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=283840570,3862,3,1,07.08.2017 09:32,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
396,Pinteres,225330868,Katy Keen,28.06.2017 00:00,United States,6.28,5,I like Pinterest!!!!,Pinterest is such a super-duper spot for great ideas and for posting one's own unique ideas for others.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=225330868,18471,3,1,07.08.2017 09:33,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
397,Whatsapp,172111241,yukimomo,21.05.2017 00:00,Singapore,2.17.22,3,great but no swift key on apple..can u install?,great but no swift key on apple..can u install?,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=172111241,48433,3,1,07.08.2017 09:33,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
398,Instagra,570537036,Zaid musarrat,14.05.2017 00:00,India,10.2,5,I am loving it,It's the best app I have ever used,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=570537036,49990,3,1,07.08.2017 09:33,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
399,Pinteres,247567390,Marchelles,16.06.2017 00:00,United States,6.27,5,Organized inspiration,"The boards make it so easy to save the pins by subject. When I need to shop for something, I can get back to one I need to refresh my memory. When I workout I can find the pin that lets me focus on my arms or abs. Great app!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=247567390,19676,3,1,07.08.2017 09:34,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
400,Whatsapp,447032280,Bookerdooper,05.05.2017 00:00,India,2.17.21,4,Apple watch support,Great app. Very useful. Please give apple watch support!!!!!!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=447032280,51242,3,1,07.08.2017 09:34,2,0,0,0,1,0,0,1,0,0,0,NULL,0,NULL,unclear
401,Calorie,232634771,Alex Team Fail,28.05.2017 00:00,United Kingdom,7.15,5,Great App,Helps me monitor my calorie intake and exercise,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=232634771,45331,3,1,07.08.2017 09:34,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unisex
402,Waze,296969945,Strategic Serendipit,17.06.2017 00:00,United States,4.24,5,Favorite Navigation App,I use it mostly when I am driving by myself so I can't tag a lot of hazards and traffic but I greatly appreciate those who do.  I have used in different cities and in construction and it is always accurate!   Thank you for a great back!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=296969945,30607,3,1,07.08.2017 09:35,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
403,Waze,122727005,D3rKad3rka,21.06.2017 00:00,Canada,4.25,5,I like!,Cool app!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=122727005,3858,3,1,07.08.2017 09:35,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
404,Facebook,573801044,Neelkick,30.06.2017 00:00,India,98,1,Poor service,I getting issues in video ! And i hate that please inform and improve your app,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=573801044,48548,3,1,07.08.2017 09:35,-2,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
405,Facebook,515274811,Dicky Cheung hair,05.05.2017 00:00,Hong Kong,91,1,bug,bug,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=515274811,47496,3,1,07.08.2017 09:35,0,0,0,0,0,0,0,0,0,0,1,NULL,0,NULL,male
406,Facebook,563560572,Tgjkda,20.05.2017 00:00,India,68,2,Application is closing automatically,"While opening any facebook page , application is automatically shutting down. I have latest version of app. Need help in this",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=563560572,49093,3,1,07.08.2017 09:36,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
407,Instagra,518029532,Unicornac23820,20.05.2017 00:00,United Kingdom,10.21,3,Disappearing,Normal direct messages are disappearing as sspn as i send them??? Fix asap,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=518029532,44063,3,1,07.08.2017 09:36,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
408,Facebook,117123056,Jannn_HK,15.06.2017 00:00,Hong Kong,96,1,Keep crashing after update,Think twice before update! App keep crashing after latest update. Please fix !!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=117123056,47279,3,1,07.08.2017 09:37,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unisex
409,Facebook,329547314,Purplepurple�,06.05.2017 00:00,United States,91,2,Disappointed �,I have gotten so many updates.. and it's unbelievable how I still can't change the color of my post or my background.. everybody else has it except me. It's really irritating.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=329547314,59250,3,1,07.08.2017 09:37,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
410,Facebook,100947525,Republic1,26.05.2017 00:00,Canada,94,1,...,"No more button for friend request. Also, you should put an update log",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=100947525,845,3,1,07.08.2017 09:37,0,0,1,0,1,0,0,0,0,0,0,NULL,0,NULL,unclear
411,Waze,432756548,coolfunjnx,07.05.2017 00:00,Australia,4.23,5,Well if it's bought by Google it must be good!,Been using waze for a while now so happy I found this to replace google maps,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=432756548,41230,3,1,07.08.2017 09:37,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
412,Instagra,342337916,Hdtttbdkkolelicysb62,16.05.2017 00:00,Australia,10.2,1,Follower Search,"The new update doesn't allow me to search within my ""followers"" or ""following"". Please fix this",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=342337916,40268,3,1,07.08.2017 09:38,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
413,Instagra,562675353,themuffinman12345678,21.05.2017 00:00,Australia,10.21,4,Ok app,Although I have only used this app for 5 months I think that you should make It so you can change the setting thing in video's!!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=562675353,40166,3,1,07.08.2017 09:38,0,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,male
